x,y,lat__lat,lon__long,identifier__identifiant,station_id__id_station,period_value__valeur_periode,period_group__groupe_periode,province__province,date,temp_mean__temp_moyenne,temp_mean_units__temp_moyenne_unites,temp_max__temp_max,temp_max_units__temp_max_unites,temp_min__temp_min,temp_min_units__temp_min_unites,total_precip__precip_totale,total_precip_units__precip_totale_unites,rain__pluie,rain_units__pluie_unites,snow__neige,snow_units__neige_unites,pressure_sea_level__pression_niveau_mer,pressure_sea_level_units__pression_niveau_mer_unite,pressure_station__pression_station,pressure_station_units__pression_station_unites,wind_speed__vitesse_vent,wind_speed_units__vitesse_vent_unites
-122.8769,49.2517,49.2517,-122.8769,1101200.1936.09,1101200,Sep,Monthly,BC,Sep-36,,C,,C,,C,131.2,mm,131.2,mm,0,mm,,hPa,,hPa,,kph
-122.8769,49.2517,49.2517,-122.8769,1101200.1936.10,1101200,Oct,Monthly,BC,Oct-36,,C,,C,,C,115.1,mm,115.1,mm,0,mm,,hPa,,hPa,,kph
-122.8769,49.2517,49.2517,-122.8769,1101200.1936.11,1101200,Nov,Monthly,BC,Nov-36,,C,,C,,C,46.1,mm,46.1,mm,0,mm,,hPa,,hPa,,kph
-122.8769,49.2517,49.2517,-122.8769,1101200.1936.12,1101200,Dec,Monthly,BC,Dec-36,,C,,C,,C,320.3,mm,312.3,mm,7.9,mm,,hPa,,hPa,,kph
-122.8769,49.2517,49.2517,-122.8769,1101200.1937.01,1101200,Jan,Monthly,BC,Jan-37,,C,,C,,C,68.2,mm,21.4,mm,46.8,mm,,hPa,,hPa,,kph
-122.8769,49.2517,49.2517,-122.8769,1101200.1937.02,1101200,Feb,Monthly,BC,Feb-37,,C,,C,,C,224.7,mm,150.9,mm,73.8,mm,,hPa,,hPa,,kph
-122.8769,49.2517,49.2517,-122.8769,1101200.1937.03,1101200,Mar,Monthly,BC,Mar-37,,C,,C,,C,100.5,mm,100.5,mm,0,mm,,hPa,,hPa,,kph
-122.8769,49.2517,49.2517,-122.8769,1101200.1937.04,1101200,Apr,Monthly,BC,Apr-37,,C,,C,,C,241.7,mm,241.7,mm,0,mm,,hPa,,hPa,,kph
-122.8769,49.2517,49.2517,-122.8769,1101200.1937.05,1101200,May,Monthly,BC,May-37,,C,,C,,C,98,mm,98,mm,0,mm,,hPa,,hPa,,kph
-122.8769,49.2517,49.2517,-122.8769,1101200.1937.06,1101200,Jun,Monthly,BC,Jun-37,,C,,C,,C,193.8,mm,193.8,mm,0,mm,,hPa,,hPa,,kph
-122.8769,49.2517,49.2517,-122.8769,1101200.1937.07,1101200,Jul,Monthly,BC,Jul-37,,C,,C,,C,12.1,mm,12.1,mm,0,mm,,hPa,,hPa,,kph
-122.8769,49.2517,49.2517,-122.8769,1101200.1937.08,1101200,Aug,Monthly,BC,Aug-37,,C,,C,,C,118.2,mm,118.2,mm,0,mm,,hPa,,hPa,,kph
